store_id,product_name,week,units,revenue
M739,ginger_doser,2023-07-17,430,1209.98
M627,turmeric_doser,2023-06-12,93,326.15
N6419,ginger_shot,2023-05-22,21,23.82
T5438,mango_shot,2023-11-06,47,59.7
T4706,mango_shot,2023-02-13,175,157.21
T1268,ginger_doser,2023-04-03,123,335.44
M3954,mango_doser,2023-07-10,48,185.69
M37,ginger_shot,2023-06-05,856,930.96
N5491,mango_doser,2023-10-09,115,383.36
P4243,ginger_shot,2023-11-27,464,451.73
P3214,ginger_doser,2023-04-24,38,89.85
M7051,mango_shot,2023-07-10,701,724.36
N2580,turmeric_doser,2023-09-18,46,70.29
P1169,ginger_doser,2023-09-04,600,1868.88
N2242,turmeric_doser,2023-10-02,21,70.29
N386,turmeric_doser,2023-06-19,38,113.52
N4614,ginger_doser,2023-06-19,163,419.96
N564,mango_doser,2023-03-27,67,179.25
M1412,mango_doser,2023-03-13,139,497.17
T3528,mango_shot,2023-07-03,40,39.8
M911,turmeric_doser,2023-06-19,211,789.29
M4400,mango_doser,2023-06-19,281,784.69
N4698,ginger_shot,2023-10-02,314,266.66
M6838,mango_doser,2023-07-03,53,149.75
M2447,ginger_shot,2023-04-10,236,228.85
T1488,mango_doser,2023-04-24,128,431.28
N4670,ginger_shot,2023-09-11,302,298.5
M2150,ginger_doser,2023-04-24,232,539.1
P431,ginger_doser,2023-09-04,95,371.38
P4059,turmeric_doser,2023-08-28,27,95.85
M733,turmeric_doser,2023-06-19,218,707.5
N3010,mango_doser,2023-06-05,57,157.06
P4243,turmeric_doser,2023-09-25,79,178.92
N3149,mango_doser,2023-12-25,112,317.47
N7258,ginger_doser,2023-06-19,195,576.45
M3389,mango_doser,2023-07-31,22,35.94
M1412,mango_doser,2023-12-04,168,467.22
N1885,ginger_doser,2023-08-28,364,1168.05
T2448,mango_shot,2023-01-09,193,171.14
M3656,mango_shot,2023-02-20,139,131.34
N5240,mango_doser,2023-10-09,48,125.79
M2441,mango_doser,2023-11-13,365,1096.17
M3358,ginger_doser,2023-07-24,571,1731.11
T718,ginger_doser,2023-03-06,212,593.01
M2779,ginger_doser,2023-05-01,278,850.58
P5724,ginger_shot,2023-12-04,85,71.64
M1019,ginger_doser,2023-06-12,503,1708.95
M3634,ginger_shot,2023-04-03,526,537.3
M237,ginger_shot,2023-10-16,664,703.83
T1442,ginger_doser,2023-04-24,202,616.97
N2487,ginger_doser,2023-06-12,130,321.51
T3619,mango_doser,2023-08-07,34,131.78
M13,ginger_doser,2023-10-02,585,2030.49
M6406,mango_shot,2023-02-27,536,567.15
N3239,ginger_doser,2023-01-09,48,77.87
T1488,mango_doser,2023-10-30,152,455.24
P2464,ginger_shot,2023-02-27,90,89.55
M3031,mango_shot,2023-04-24,232,248.75
P5813,turmeric_doser,2023-12-25,25,95.85
T2075,ginger_shot,2023-08-28,502,463.67
N6653,ginger_doser,2023-10-09,66,185.69
M3222,mango_doser,2023-02-13,279,880.53
N2349,mango_doser,2023-09-25,92,269.55
M3222,mango_doser,2023-07-03,269,832.61
T4706,ginger_doser,2023-03-20,282,820.63
N3871,ginger_doser,2023-01-16,1514,4726.11
M3396,ginger_shot,2023-06-05,320,362.86
M3389,ginger_shot,2023-04-03,90,89.55
T1488,mango_shot,2023-07-10,236,214.92
M2011,ginger_shot,2023-07-31,640,656.7
P5813,turmeric_doser,2023-08-28,23,83.07
T718,ginger_doser,2023-06-19,158,491.18
P7147,mango_doser,2023-10-30,15,35.94
T115,mango_shot,2023-07-17,180,197.01
N3979,ginger_shot,2023-12-18,426,411.93
M6022,ginger_shot,2023-01-30,120,113.43
M1412,turmeric_doser,2023-08-21,113,365.0
N4408,ginger_shot,2023-04-24,234,211.74
T17,turmeric_doser,2023-12-11,138,492.03
N457,ginger_doser,2023-07-24,161,359.4
M7051,ginger_doser,2023-01-16,1197,3743.75
M5979,ginger_shot,2023-11-20,479,449.74
T5577,ginger_shot,2023-07-10,108,113.43
P684,mango_doser,2023-04-17,56,149.75
P847,mango_doser,2023-09-11,68,239.6
N716,mango_doser,2023-08-14,74,245.59
N2175,ginger_shot,2023-03-06,103,115.42
N283,ginger_shot,2023-10-30,197,191.04
M2477,mango_shot,2023-06-05,571,600.98
T2645,turmeric_doser,2023-06-12,40,102.24
T4885,turmeric_doser,2023-10-09,24,83.07
M5825,turmeric_doser,2023-09-25,66,236.43
N2973,mango_doser,2023-10-02,72,155.74
M5223,ginger_shot,2023-03-13,1075,1044.75
M37,ginger_shot,2023-04-17,644,654.71
P6636,mango_shot,2023-05-22,296,294.52
P4379,ginger_doser,2023-09-25,456,1521.46
P6620,turmeric_doser,2023-10-16,23,76.68
N386,mango_doser,2023-07-03,77,178.68
M5160,ginger_doser,2023-07-03,240,694.84
N3078,ginger_shot,2023-08-28,1349,1323.35
N5240,ginger_doser,2023-03-13,133,371.38
P1808,ginger_doser,2023-01-09,63,215.64
P4020,ginger_doser,2023-06-26,97,209.65
N4435,mango_doser,2023-07-17,88,217.38
N2814,mango_doser,2023-06-26,63,192.91
M299,mango_doser,2023-10-23,162,546.83
M2703,mango_shot,2023-07-17,359,370.14
M5869,mango_doser,2023-12-11,57,155.74
T4035,mango_shot,2023-11-20,63,65.67
P632,mango_shot,2023-05-01,219,199.0
M2732,ginger_shot,2023-05-22,863,855.7
M7051,ginger_doser,2023-10-09,1721,5657.42
P684,ginger_shot,2023-05-15,234,268.65
M2797,ginger_shot,2023-01-30,964,993.01
N1424,turmeric_doser,2023-10-02,23,95.85
N3748,ginger_doser,2023-04-03,790,1679.84
N5525,mango_doser,2023-01-23,137,473.21
M3806,mango_doser,2023-05-29,55,161.73
N12,ginger_shot,2023-12-25,1224,1201.96
N2824,turmeric_doser,2023-07-03,18,12.14
N4670,ginger_doser,2023-02-06,211,634.94
M733,turmeric_doser,2023-06-12,211,722.84
N2487,ginger_doser,2023-12-25,153,479.2
N625,mango_doser,2023-01-30,36,59.9
M203,ginger_shot,2023-04-24,270,266.66
N7050,turmeric_doser,2023-06-05,20,71.02
M6500,ginger_doser,2023-05-01,65,227.62
N5059,mango_doser,2023-07-10,41,99.01
M6838,ginger_doser,2023-01-16,156,377.37
M3476,mango_shot,2023-06-05,105,75.62
M1431,turmeric_doser,2023-07-03,33,130.87
M1315,mango_doser,2023-02-06,110,347.42
M3806,mango_shot,2023-04-10,97,97.51
P2252,mango_doser,2023-07-17,37,131.78
M2630,mango_shot,2023-11-20,156,159.2
N4698,ginger_shot,2023-08-14,270,270.64
P4379,mango_shot,2023-07-31,240,264.67
P1150,mango_doser,2023-10-23,55,167.72
M2447,mango_shot,2023-06-19,101,97.51
M2529,ginger_shot,2023-09-25,717,710.43
N455,ginger_doser,2023-05-22,277,695.38
N666,ginger_shot,2023-08-14,126,145.27
T4641,turmeric_doser,2023-08-07,89,345.06
M278,ginger_doser,2023-08-28,320,898.5
N7050,mango_doser,2023-07-24,33,83.86
T6405,ginger_doser,2023-10-02,266,844.59
N4287,turmeric_doser,2023-09-18,77,255.6
T246,mango_shot,2023-02-13,83,75.62
N3979,turmeric_doser,2023-08-28,99,313.11
N1078,ginger_shot,2023-02-13,952,937.29
T115,ginger_shot,2023-10-09,390,384.07
T3283,turmeric_doser,2023-09-11,39,134.19
P683,ginger_shot,2023-04-03,80,75.62
N1702,mango_doser,2023-09-18,36,125.79
N7028,mango_doser,2023-05-01,128,408.01
N3791,ginger_doser,2023-05-15,110,220.22
N3141,mango_doser,2023-12-18,290,814.64
N807,ginger_shot,2023-03-20,170,117.4
P4059,mango_shot,2023-01-23,75,49.75
T6899,ginger_doser,2023-03-06,827,2731.44
M2011,mango_shot,2023-07-24,302,310.44
N1765,ginger_shot,2023-07-10,351,279.6
M3511,ginger_doser,2023-10-09,1265,4164.08
N2349,turmeric_doser,2023-11-06,68,134.19
P4020,turmeric_doser,2023-11-06,22,89.46
P2008,ginger_shot,2023-04-24,487,543.27
N4698,mango_doser,2023-02-06,66,215.64
P5742,ginger_shot,2023-12-04,112,91.54
M278,mango_shot,2023-08-21,153,155.22
T2223,mango_doser,2023-12-18,31,107.82
M3626,mango_doser,2023-07-17,152,467.22
T1904,ginger_doser,2023-10-16,62,155.74
T1268,turmeric_doser,2023-06-12,15,57.51
N4404,mango_doser,2023-03-27,18,5.12
M6208,turmeric_doser,2023-12-04,32,76.68
P5509,mango_shot,2023-08-28,254,304.47
N2201,mango_doser,2023-06-12,15,13.09
P4819,ginger_doser,2023-01-02,331,1036.27
P3195,ginger_shot,2023-03-27,150,173.13
P5742,ginger_shot,2023-06-26,118,115.42
N5525,mango_doser,2023-01-02,140,503.16
N4602,turmeric_doser,2023-06-19,7,38.34
P6979,ginger_shot,2023-03-06,949,963.16
M809,ginger_shot,2023-06-19,3700,4219.95
M3187,mango_doser,2023-10-09,111,318.98
N5924,mango_doser,2023-11-06,35,119.8
M299,mango_shot,2023-09-18,208,169.15
M3187,ginger_doser,2023-07-31,259,712.81
M892,turmeric_doser,2023-09-18,165,613.44
N3328,turmeric_doser,2023-10-02,33,83.07
M2703,mango_doser,2023-04-24,207,545.09
N6298,ginger_doser,2023-06-12,587,1603.01
M2124,ginger_shot,2023-11-20,297,290.54
N1622,ginger_shot,2023-05-22,66,63.52
M2713,mango_doser,2023-11-27,89,197.67
N612,mango_doser,2023-11-13,29,119.8
M2150,ginger_doser,2023-03-06,254,670.88
M203,turmeric_doser,2023-09-18,41,134.19
N4914,mango_doser,2023-10-30,85,263.56
N4408,mango_doser,2023-08-21,63,209.65
M4918,mango_doser,2023-06-12,303,832.61
M6749,ginger_shot,2023-04-10,1473,1496.48
T7248,ginger_shot,2023-01-16,655,652.72
P4904,ginger_doser,2023-01-09,79,197.67
P7147,ginger_shot,2023-11-13,64,45.77
T3607,mango_shot,2023-06-26,48,59.7
M2732,mango_doser,2023-04-17,221,616.97
P7177,ginger_doser,2023-07-24,129,353.41
T3528,mango_doser,2023-07-03,37,149.75
P3422,mango_shot,2023-09-11,93,111.44
N4408,ginger_doser,2023-11-13,219,682.86
M1139,ginger_shot,2023-05-01,240,250.74
N3853,turmeric_doser,2023-07-17,20,58.88
M4228,ginger_shot,2023-09-18,344,378.1
T3607,turmeric_doser,2023-10-16,19,83.07
N3149,turmeric_doser,2023-12-11,70,185.31
T3619,mango_shot,2023-11-27,44,43.78
N5072,ginger_shot,2023-11-06,258,300.49
M3166,mango_shot,2023-06-05,49,37.81
M1989,mango_shot,2023-12-11,113,113.43
M6749,ginger_shot,2023-08-07,1450,1454.69
M2447,mango_shot,2023-07-24,121,127.36
N2580,turmeric_doser,2023-10-09,49,172.53
N1349,ginger_doser,2023-05-29,220,664.89
M3634,mango_shot,2023-04-03,229,256.71
N1585,turmeric_doser,2023-08-28,235,754.02
M5043,mango_shot,2023-10-30,159,176.76
N3964,turmeric_doser,2023-12-18,200,664.56
M4657,mango_doser,2023-10-02,46,154.78
N4566,ginger_shot,2023-01-16,868,919.38
N6298,ginger_shot,2023-01-09,847,829.83
M3389,mango_shot,2023-11-06,49,63.68
N2973,ginger_shot,2023-09-18,229,214.92
N3003,mango_doser,2023-07-24,181,503.16
N7136,mango_doser,2023-02-20,72,239.6
N807,mango_doser,2023-10-09,58,209.65
N283,turmeric_doser,2023-11-27,37,140.58
N6345,mango_doser,2023-08-28,37,119.8
T4374,mango_shot,2023-01-09,17,17.91
M5786,ginger_doser,2023-07-03,170,533.11
N386,mango_doser,2023-08-07,83,275.54
M4918,mango_doser,2023-07-03,306,880.53
M3634,turmeric_doser,2023-11-06,114,408.96
P6131,mango_doser,2023-07-24,70,197.67
N2755,mango_doser,2023-05-15,29,77.96
M6208,mango_doser,2023-05-08,57,143.76
M3685,ginger_shot,2023-04-17,479,483.57
N5635,ginger_doser,2023-05-15,585,1479.53
P7281,mango_doser,2023-03-27,132,239.6
P4819,ginger_doser,2023-07-31,323,964.39
N1622,ginger_doser,2023-09-04,48,131.78
N3748,ginger_shot,2023-03-13,1097,1064.65
N4914,ginger_doser,2023-11-20,266,730.78
N6234,ginger_doser,2023-07-17,222,599.21
P7147,mango_doser,2023-03-20,14,31.15
M2195,turmeric_doser,2023-07-03,64,196.3
P1435,ginger_shot,2023-09-25,468,423.87
M3222,mango_shot,2023-10-02,746,787.82
M7051,mango_shot,2023-07-24,774,778.09
N4404,ginger_doser,2023-04-03,82,163.89
M7251,mango_doser,2023-09-11,62,191.68
T718,ginger_doser,2023-11-13,206,539.1
T2964,turmeric_doser,2023-07-17,36,121.41
N3078,ginger_shot,2023-01-09,1390,1381.06
N4766,ginger_doser,2023-12-11,1290,3839.59
T1488,turmeric_doser,2023-06-12,64,127.8
N7233,turmeric_doser,2023-09-11,35,70.29
M6500,mango_doser,2023-07-10,25,17.97
P6636,mango_shot,2023-04-17,266,228.85
N4305,ginger_shot,2023-02-13,1186,1201.96
P6131,mango_doser,2023-01-30,47,155.74
M2703,mango_shot,2023-01-30,320,362.18
T6413,turmeric_doser,2023-10-09,11,57.51
M3476,mango_doser,2023-01-30,65,179.7
N1494,turmeric_doser,2023-10-09,85,281.16
N4656,mango_doser,2023-03-27,285,707.33
M4400,turmeric_doser,2023-07-24,247,837.35
P7147,mango_doser,2023-12-25,23,83.86
T3528,ginger_shot,2023-12-11,79,79.6
N7151,mango_doser,2023-03-06,22,71.88
M6875,turmeric_doser,2023-08-07,37,106.33
N3788,mango_doser,2023-11-27,33,89.85
N1349,ginger_shot,2023-08-28,311,310.44
T4374,turmeric_doser,2023-09-04,11,44.73
N3838,ginger_doser,2023-09-25,136,389.35
M892,ginger_shot,2023-08-21,992,1018.88
T17,mango_shot,2023-06-12,261,288.55
N2314,ginger_shot,2023-12-18,347,310.44
N4408,mango_doser,2023-06-26,71,222.5
M1146,ginger_shot,2023-05-22,164,167.16
N231,mango_doser,2023-10-30,916,2821.29
M5994,ginger_shot,2023-12-18,812,839.78
M3222,mango_shot,2023-02-27,388,407.95
P6131,turmeric_doser,2023-06-19,37,76.68
M2011,ginger_doser,2023-01-02,454,1419.63
N3020,ginger_shot,2023-06-05,160,140.28
N5661,ginger_shot,2023-11-20,1288,1307.43
T3283,mango_shot,2023-03-06,62,69.65
P6636,ginger_shot,2023-06-26,612,636.8
M4604,mango_shot,2023-01-30,202,193.03
N4670,turmeric_doser,2023-11-06,58,210.87
N231,ginger_shot,2023-01-23,2888,2841.72
M278,mango_doser,2023-05-29,101,341.43
M5160,mango_doser,2023-06-05,83,233.61
N5130,ginger_doser,2023-12-25,101,353.41
P3422,ginger_shot,2023-05-15,164,177.11
P5742,turmeric_doser,2023-06-12,15,44.73
N612,ginger_doser,2023-01-23,71,185.69
N7175,ginger_doser,2023-06-05,65,151.94
M5123,turmeric_doser,2023-10-02,361,1309.26
N5185,turmeric_doser,2023-09-11,51,204.48
M4755,ginger_shot,2023-05-08,279,286.56
M2630,mango_shot,2023-06-19,170,161.19
M1051,mango_shot,2023-06-19,303,312.43
T3283,ginger_shot,2023-11-06,142,143.28
M5226,turmeric_doser,2023-11-27,229,709.29
M2374,ginger_doser,2023-02-20,153,491.18
N611,ginger_doser,2023-02-13,41,119.8
N1838,ginger_doser,2023-10-02,476,1431.61
N5758,ginger_shot,2023-06-26,1101,893.45
M4413,mango_doser,2023-08-28,76,239.6
T1873,ginger_doser,2023-10-23,699,2168.38
P684,ginger_doser,2023-02-06,179,497.17
N2813,turmeric_doser,2023-11-06,53,166.14
M2962,mango_shot,2023-08-21,212,165.17
M7215,mango_shot,2023-09-04,360,340.29
N4384,ginger_shot,2023-12-25,57,59.7
M5869,mango_shot,2023-01-09,62,67.66
N1494,turmeric_doser,2023-12-04,97,281.16
M7215,ginger_doser,2023-07-10,613,1856.9
M6406,mango_doser,2023-11-13,378,1102.16
N6196,ginger_doser,2023-03-20,232,536.05
T1393,mango_shot,2023-07-10,37,35.82
N2201,turmeric_doser,2023-06-19,13,15.18
T6405,ginger_shot,2023-08-21,299,312.43
M1315,ginger_shot,2023-06-05,642,747.92
T4597,ginger_shot,2023-06-12,300,306.46
M3527,mango_doser,2023-08-28,181,563.06
N6419,mango_doser,2023-12-04,6,5.99
N807,turmeric_doser,2023-11-20,35,102.24
P5714,mango_doser,2023-10-16,17,59.9
M2477,mango_shot,2023-01-30,549,515.41
T3619,mango_shot,2023-11-13,55,51.74
M4176,ginger_doser,2023-07-31,1087,3420.29
P847,turmeric_doser,2023-12-11,51,191.7
M1400,mango_doser,2023-03-13,36,101.83
M13,mango_shot,2023-03-27,202,208.95
M3806,ginger_doser,2023-06-05,212,796.79
N2581,turmeric_doser,2023-07-03,44,115.95
T3528,turmeric_doser,2023-12-18,21,83.07
T17,ginger_doser,2023-09-11,468,1491.51
N5090,mango_doser,2023-06-12,287,746.02
T246,ginger_doser,2023-08-28,170,419.3
N5185,ginger_doser,2023-07-17,202,486.54
T3528,mango_doser,2023-01-09,22,65.89
M5836,mango_doser,2023-02-20,76,275.54
N6138,ginger_doser,2023-10-09,1286,3971.37
M2011,mango_doser,2023-04-24,174,545.09
P2827,ginger_doser,2023-04-24,113,293.51
N5661,ginger_doser,2023-10-16,1015,3234.6
M1928,mango_doser,2023-09-11,272,898.5
P322,ginger_doser,2023-02-27,36,119.8
N3494,ginger_doser,2023-10-16,56,137.77
N3781,mango_doser,2023-07-24,57,209.65
M3187,mango_doser,2023-09-18,109,317.47
M3715,mango_shot,2023-03-20,162,165.17
M7051,mango_doser,2023-06-26,435,1221.96
N3239,ginger_doser,2023-06-12,51,121.21
M809,mango_doser,2023-09-25,819,2659.56
M6407,turmeric_doser,2023-07-31,292,1015.24
N3979,mango_doser,2023-04-24,97,285.66
N4914,turmeric_doser,2023-12-11,70,166.14
M2374,mango_shot,2023-12-11,92,85.57
M3031,ginger_shot,2023-09-18,546,461.68
N7233,ginger_doser,2023-03-20,125,347.69
N4582,ginger_doser,2023-04-24,75,239.6
M3527,ginger_doser,2023-01-30,426,1503.49
N6760,ginger_shot,2023-07-10,432,336.32
N1202,ginger_doser,2023-11-20,148,443.26
M4405,ginger_shot,2023-03-06,491,477.6
T3528,ginger_shot,2023-01-16,90,109.45
T1442,turmeric_doser,2023-12-18,42,140.58
N1765,mango_doser,2023-12-18,118,245.59
T2964,ginger_doser,2023-09-25,123,335.44
M6406,ginger_shot,2023-10-23,1776,1971.02
M4405,mango_shot,2023-01-16,198,220.89
N7233,mango_doser,2023-12-18,47,149.75
P5664,mango_shot,2023-12-11,459,485.56
M5081,mango_doser,2023-10-30,265,801.15
M2732,ginger_shot,2023-02-27,823,879.58
M399,mango_shot,2023-05-01,45,31.84
M3685,ginger_shot,2023-01-02,494,519.39
M3954,ginger_shot,2023-07-24,199,202.98
M3806,mango_doser,2023-09-11,56,149.75
M1412,mango_shot,2023-02-13,238,266.66
N4514,turmeric_doser,2023-11-20,43,166.14
N4766,mango_doser,2023-03-13,427,1269.88
N3637,mango_doser,2023-06-26,114,320.38
T2075,ginger_shot,2023-03-06,549,593.02
N665,turmeric_doser,2023-09-04,8,25.56
N665,ginger_shot,2023-12-25,54,51.74
N3735,mango_doser,2023-11-20,44,155.74
M5123,mango_shot,2023-01-30,513,543.27
M5979,turmeric_doser,2023-09-18,97,370.62
M4138,ginger_shot,2023-11-20,1916,1900.45
N6653,turmeric_doser,2023-10-16,16,38.34
T2075,ginger_doser,2023-06-05,368,1120.13
P6590,mango_shot,2023-01-09,75,75.62
N666,mango_doser,2023-05-22,35,74.55
T246,mango_doser,2023-10-16,71,239.6
M5160,mango_doser,2023-12-04,114,305.49
M31,turmeric_doser,2023-12-11,85,332.28
M5450,ginger_shot,2023-11-20,1067,1148.23
M5223,turmeric_doser,2023-11-27,225,639.0
N3149,ginger_doser,2023-11-13,286,892.51
M4604,mango_shot,2023-10-16,307,354.2
N3020,mango_doser,2023-10-23,46,71.88
M2703,ginger_doser,2023-06-26,877,3066.4
P5714,ginger_doser,2023-08-14,74,203.66
N716,mango_doser,2023-02-13,72,239.6
P4819,mango_doser,2023-01-30,112,383.36
N5240,turmeric_doser,2023-09-18,39,140.58
N2813,ginger_doser,2023-10-30,222,557.07
N3494,ginger_doser,2023-04-17,33,109.83
N4444,mango_doser,2023-01-30,236,682.86
N3964,ginger_doser,2023-02-27,807,2360.06
N1983,turmeric_doser,2023-08-28,53,230.04
T1859,mango_doser,2023-10-02,35,119.8
N807,mango_doser,2023-11-06,48,95.84
T3883,mango_shot,2023-06-19,47,49.75
M739,ginger_shot,2023-12-04,562,579.09
T4885,mango_shot,2023-08-07,53,71.64
M4400,ginger_doser,2023-05-15,804,2366.05
N2754,mango_doser,2023-03-20,57,143.76
M1051,ginger_doser,2023-03-06,455,1359.73
P5813,ginger_shot,2023-07-03,139,145.27
N4578,turmeric_doser,2023-06-05,140,433.43
P6011,ginger_shot,2023-08-21,774,803.96
M727,turmeric_doser,2023-06-12,89,330.24
M38,ginger_doser,2023-12-04,213,521.13
M7051,mango_doser,2023-10-02,635,1981.1
N4670,mango_doser,2023-07-10,91,317.47
N3487,ginger_shot,2023-02-27,193,189.05
M2477,mango_shot,2023-07-10,567,579.09
N231,turmeric_doser,2023-12-11,612,1993.68
N4404,ginger_shot,2023-12-18,126,127.36
M5296,mango_doser,2023-06-12,89,185.69
T5948,mango_doser,2023-09-04,390,1060.23
T5593,ginger_shot,2023-10-23,458,443.77
N5635,ginger_doser,2023-09-04,636,1910.81
N143,ginger_doser,2023-01-23,54,185.69
N3194,mango_doser,2023-05-01,129,299.32
N12,ginger_shot,2023-01-09,1209,1219.87
N457,mango_doser,2023-05-08,45,68.29
N4855,turmeric_doser,2023-12-18,21,70.29
N1962,mango_doser,2023-01-09,126,365.39
M38,ginger_doser,2023-03-20,203,557.07
N1078,ginger_doser,2023-12-11,802,2348.08
M6844,mango_shot,2023-01-09,232,272.63
N5525,ginger_shot,2023-03-27,511,410.62
M6695,ginger_shot,2023-09-18,821,797.99
T4885,ginger_doser,2023-08-21,67,221.63
M5174,ginger_shot,2023-06-26,873,939.56
N5130,turmeric_doser,2023-08-28,26,89.46
T3857,mango_shot,2023-01-09,24,27.86
T4999,ginger_doser,2023-08-21,169,539.1
T2645,ginger_doser,2023-03-20,190,515.14
N455,turmeric_doser,2023-07-24,75,230.04
M5226,mango_shot,2023-06-12,471,431.83
N985,ginger_doser,2023-02-06,863,2641.59
N2487,ginger_doser,2023-12-11,158,365.39
N488,mango_doser,2023-05-15,83,248.67
M2703,mango_doser,2023-11-06,232,706.82
P3214,mango_shot,2023-08-28,26,27.86
M1146,mango_doser,2023-11-13,51,143.76
M3414,ginger_doser,2023-03-20,152,527.12
N5635,ginger_doser,2023-08-28,625,1886.85
N2973,ginger_doser,2023-03-27,137,368.18
P5764,ginger_shot,2023-09-04,802,770.13
M3222,mango_doser,2023-09-25,317,856.57
T4809,turmeric_doser,2023-07-03,50,178.92
M1989,mango_shot,2023-05-22,113,109.45
N3871,ginger_doser,2023-05-01,1368,3390.97
M5078,turmeric_doser,2023-06-05,47,176.88
P5724,turmeric_doser,2023-12-18,16,38.34
T3883,ginger_shot,2023-10-09,95,67.66
N3735,ginger_doser,2023-01-23,120,377.37
P2095,ginger_shot,2023-10-02,371,354.22
M3806,mango_shot,2023-01-23,86,73.63
M5296,mango_shot,2023-09-18,167,195.02
M727,turmeric_doser,2023-07-31,78,278.09
N2824,mango_doser,2023-03-20,19,44.39
M2441,mango_doser,2023-01-30,271,826.62
N4435,ginger_shot,2023-12-25,390,374.12
T3857,ginger_doser,2023-10-23,56,167.72
P431,mango_shot,2023-03-20,56,34.23
M2779,turmeric_doser,2023-12-11,75,281.16
N2953,ginger_shot,2023-11-27,63,61.69
N4632,ginger_doser,2023-12-25,64,125.79
M5174,mango_shot,2023-10-30,432,490.7
T4597,mango_shot,2023-02-06,139,153.23
M4637,ginger_shot,2023-09-18,579,577.1
M1400,ginger_doser,2023-09-18,130,437.27
T4885,turmeric_doser,2023-09-04,21,38.34
M6331,ginger_doser,2023-04-03,434,1275.87
N1459,ginger_doser,2023-07-03,499,1294.59
N6234,ginger_doser,2023-08-28,239,760.73
M5393,mango_doser,2023-01-16,44,107.82
N4305,ginger_shot,2023-10-02,1104,1094.5
N2209,ginger_doser,2023-11-27,231,856.57
P3454,mango_doser,2023-03-27,45,125.79
N6215,mango_doser,2023-04-10,208,499.63
N3502,ginger_shot,2023-10-09,306,304.47
N1893,mango_doser,2023-01-02,418,1323.79
T1393,mango_shot,2023-06-26,37,41.79
P6102,ginger_doser,2023-07-31,429,1401.66
N2487,ginger_doser,2023-08-28,170,599.0
N6356,ginger_doser,2023-07-10,534,1255.32
N3453,ginger_doser,2023-11-27,202,622.96
N12,turmeric_doser,2023-12-25,234,760.41
N3896,turmeric_doser,2023-12-25,47,166.14
P847,turmeric_doser,2023-11-06,54,153.36
N386,turmeric_doser,2023-12-25,48,146.97
P4243,mango_shot,2023-01-16,192,179.1
M2779,ginger_doser,2023-10-09,421,1348.99
M3414,mango_doser,2023-02-20,52,143.76
P2008,mango_shot,2023-07-17,211,199.0
N3328,ginger_doser,2023-03-13,119,263.56
T4809,mango_doser,2023-12-04,103,317.47
T2223,ginger_doser,2023-12-25,102,305.49
P3957,mango_shot,2023-06-26,41,59.7
T115,mango_doser,2023-07-17,87,257.57
N201,ginger_doser,2023-10-30,255,832.61
P683,mango_doser,2023-06-26,17,65.89
N5348,ginger_doser,2023-04-10,196,501.9
M3626,mango_doser,2023-01-09,131,335.44
N201,mango_doser,2023-11-20,110,395.34
M4405,ginger_shot,2023-12-25,500,475.61
N2487,turmeric_doser,2023-09-11,35,121.41
M5043,mango_shot,2023-04-03,85,89.55
